"","County","Year","maytempDays90","maytempDays95","maytempDays99","juntempDays90","juntempDays95","juntempDays99","jultempDays90","jultempDays95","jultempDays99","augtempDays90","augtempDays95","augtempDays99","septempDays90","septempDays95","septempDays99","octtempDays90","octtempDays95","octtempDays99","meantemp","Average.x","sd.x","Anomaly.x","maypptDays90","maypptDays95","maypptDays99","junpptDays90","junpptDays95","junpptDays99","julpptDays90","julpptDays95","julpptDays99","augpptDays90","augpptDays95","augpptDays99","seppptDays90","seppptDays95","seppptDays99","octpptDays90","octpptDays95","octpptDays99","sumppt","Average.y","sd.y","Anomaly.y"
"88","F13005","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.9716392475379,31.0963322710733,0.680882883228422,-1.65181568113843,0,0,0,0,0,0,4,1,0,1,1,0,1,1,0,4,2,0,888.271903829,654.471434304243,134.494142720339,1.73836915716777
"89","F13005","1995",5,1,0,0,0,0,0,0,0,7,6,1,0,0,0,4,0,0,31.0219070906471,31.0963322710733,0.680882883228422,-0.109306875322408,1,1,0,3,3,0,0,0,0,4,2,2,0,0,0,0,0,0,667.136904273,654.471434304243,134.494142720339,0.0941711639821585
"90","F13005","1996",12,8,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,31.043289996082,31.0963322710733,0.680882883228422,-0.0779022006543036,1,1,0,0,0,0,2,1,0,3,2,0,1,1,0,2,1,0,647.465952054,654.471434304243,134.494142720339,-0.0520876382312803
"91","F13005","1997",0,0,0,0,0,0,2,1,0,0,0,0,10,5,1,7,1,0,30.5325289698121,31.0963322710733,0.680882883228422,-0.828047400146056,0,0,0,2,1,0,2,1,0,2,1,1,1,0,0,3,2,0,677.512143837,654.471434304243,134.494142720339,0.171313851047526
"92","F13005","1998",10,4,2,22,15,5,9,4,1,5,3,0,1,1,1,0,0,0,32.3792567176602,31.0963322710733,0.680882883228422,1.88420722298644,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,518.204285763,654.471434304243,134.494142720339,-1.01318277350257
"93","F13005","1999",0,0,0,0,0,0,4,2,1,10,5,3,6,4,2,0,0,0,31.1137942470626,31.0963322710733,0.680882883228422,0.0256460786712892,0,0,0,2,2,1,2,2,1,2,1,0,1,1,0,1,0,0,624.554046932,654.471434304243,134.494142720339,-0.222443793960991
"94","F13005","2000",10,5,1,3,1,0,4,3,2,2,1,0,0,0,0,1,0,0,31.2812653950282,31.0963322710733,0.680882883228422,0.27160783228687,0,0,0,1,0,0,3,3,1,1,0,0,2,0,0,0,0,0,589.166905559,654.471434304243,134.494142720339,-0.485556674992417
"95","F13005","2001",3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.3466859354983,31.0963322710733,0.680882883228422,-1.10099160081776,1,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,520.358332433,654.471434304243,134.494142720339,-0.997166859155438
"96","F13005","2002",6,2,0,2,2,0,3,2,0,2,0,0,1,1,1,7,4,2,31.1800944637314,31.0963322710733,0.680882883228422,0.123019971159991,1,1,0,5,2,0,1,0,0,3,0,0,3,0,0,1,0,0,867.003571242,654.471434304243,134.494142720339,1.58023340376753
"97","F13005","2003",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1484708892139,31.0963322710733,0.680882883228422,-1.39210634487554,2,1,0,3,1,1,2,1,1,2,0,0,1,1,1,1,1,0,894.335715322,654.471434304243,134.494142720339,1.78345522092007
"98","F13005","2004",9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,30.7437816915058,31.0963322710733,0.680882883228422,-0.517784465216576,0,0,0,1,1,0,1,1,0,2,1,0,6,4,2,0,0,0,939.789522546,654.471434304243,134.494142720339,2.12141646075276
"99","F13005","2005",0,0,0,0,0,0,0,0,0,2,0,0,5,4,0,1,0,0,30.5384547088457,31.0963322710733,0.680882883228422,-0.819344377673927,0,0,0,4,2,1,4,2,0,2,2,0,0,0,0,2,0,0,730.849523967,654.471434304243,134.494142720339,0.567891568494356
"100","F13005","2006",5,3,0,2,0,0,4,4,0,9,4,0,1,0,0,6,2,0,31.349072458828,31.0963322710733,0.680882883228422,0.371194803071342,1,0,0,2,1,0,1,0,0,1,1,1,2,1,0,0,0,0,513.748095529,654.471434304243,134.494142720339,-1.04631574229859
"101","F13005","2007",0,0,0,1,0,0,0,0,0,9,6,0,0,0,0,1,0,0,31.1926010632367,31.0963322710733,0.680882883228422,0.141388180749797,0,0,0,1,1,1,4,2,0,5,3,0,2,0,0,2,1,0,828.996428747,654.471434304243,134.494142720339,1.29764011214716
"102","F13005","2008",0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,1,0,30.5509483662451,31.0963322710733,0.680882883228422,-0.800995175913754,2,1,1,0,0,0,1,1,1,2,2,1,0,0,0,2,2,1,744.224999558,654.471434304243,134.494142720339,0.667341814582859
"103","F13005","2009",0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,4,1,30.4514734735153,31.0963322710733,0.680882883228422,-0.947092096808788,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.534524244,654.471434304243,134.494142720339,-0.363859043006806
"104","F13005","2010",1,0,0,5,2,0,5,3,0,3,1,0,10,6,2,4,2,0,32.3117146891837,31.0963322710733,0.680882883228422,1.78500950464135,2,1,0,1,1,0,2,1,0,1,0,0,2,1,0,0,0,0,598.972856991,654.471434304243,134.494142720339,-0.4126467977765
"105","F13005","2011",14,10,5,13,9,2,1,0,0,16,12,2,8,2,0,1,0,0,32.1299060657158,31.0963322710733,0.680882883228422,1.51799056798389,0,0,0,0,0,0,4,1,0,1,1,0,2,0,0,1,0,0,512.89547594,654.471434304243,134.494142720339,-1.05265519747302
"106","F13005","2012",5,1,0,0,0,0,4,2,0,0,0,0,1,0,0,2,1,0,30.6164701014572,31.0963322710733,0.680882883228422,-0.704764624630984,2,2,1,3,0,0,1,1,0,2,1,0,0,0,0,0,0,0,716.44166687,654.471434304243,134.494142720339,0.460765289196385
"107","F13005","2013",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,29.930084890954,31.0963322710733,0.680882883228422,-1.71284579014464,1,1,1,3,1,1,3,1,0,5,3,0,0,0,0,0,0,0,837.079285741,654.471434304243,134.494142720339,1.35773832037031
"108","F13005","2014",1,0,0,0,0,0,0,0,0,4,3,1,6,4,1,8,4,0,31.2831732434516,31.0963322710733,0.680882883228422,0.274409853706867,1,1,1,0,0,0,1,1,0,2,1,0,2,1,0,1,0,0,611.232142816,654.471434304243,134.494142720339,-0.321495721773945
"109","F13005","2015",4,1,0,7,4,0,1,0,0,0,0,0,1,1,0,1,0,0,31.1802840262466,31.0963322710733,0.680882883228422,0.123298378092915,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,1,0,0,568.085047072,654.471434304243,134.494142720339,-0.642305943477936
"110","F13005","2016",1,0,0,4,1,0,4,1,0,1,0,0,1,1,0,2,1,0,31.8918428877619,31.0963322710733,0.680882883228422,1.16835161565033,1,0,0,3,1,1,0,0,0,1,0,0,3,3,1,1,1,1,639.623381112,654.471434304243,134.494142720339,-0.110399255253202
"111","F13005","2017",5,2,0,0,0,0,0,0,0,3,0,0,2,0,0,6,3,0,30.8882426238208,31.0963322710733,0.680882883228422,-0.305617386452528,2,1,0,0,0,0,2,1,0,3,1,0,2,1,1,0,0,0,765.889882157,654.471434304243,134.494142720339,0.828426023610824
"112","F13007","1981",2,1,0,10,7,0,17,9,4,0,0,0,0,0,0,4,4,0,31.3010001143684,31.2150205470829,0.724460239115939,0.118680864239559,1,0,0,1,0,0,3,1,0,4,0,0,1,0,0,1,1,0,534.548958542,621.168176104946,146.884012807763,-0.589711677310385
"113","F13007","1982",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,30.9696320120407,31.2150205470829,0.724460239115939,-0.338719120515998,0,0,0,1,0,0,3,2,0,2,0,0,2,0,0,0,0,0,649.827499871,621.168176104946,146.884012807763,0.195115337729522
"114","F13007","1983",0,0,0,0,0,0,7,4,0,8,4,0,5,2,0,4,3,0,30.9950095047985,31.2150205470829,0.724460239115939,-0.303689602831526,0,0,0,5,4,1,0,0,0,3,0,0,4,2,0,0,0,0,606.273333242,621.168176104946,146.884012807763,-0.1014054734632
"115","F13007","1984",2,0,0,3,1,0,0,0,0,0,0,0,9,1,0,11,3,0,31.3649093033611,31.2150205470829,0.724460239115939,0.206897146572353,2,1,0,2,1,0,4,4,1,2,0,0,0,0,0,0,0,0,525.228333596,621.168176104946,146.884012807763,-0.653167357529298
"116","F13007","1985",3,1,0,7,6,3,0,0,0,0,0,0,1,0,0,10,5,0,31.4200597856788,31.2150205470829,0.724460239115939,0.283023453220976,4,3,0,0,0,0,4,1,0,2,2,1,0,0,0,2,0,0,736.61145806,621.168176104946,146.884012807763,0.785948584521194
"117","F13007","1986",7,4,0,5,0,0,17,14,4,4,3,3,5,2,0,9,8,6,32.5760928429123,31.2150205470829,0.724460239115939,1.87873981530079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.457916723,621.168176104946,146.884012807763,-1.97918244351357
"118","F13007","1987",0,0,0,0,0,0,4,2,0,12,4,0,0,0,0,0,0,0,31.3942656214686,31.2150205470829,0.724460239115939,0.247418788095941,0,0,0,3,2,1,3,0,0,2,0,0,0,0,0,0,0,0,534.318749648,621.168176104946,146.884012807763,-0.591278960839746
"119","F13007","1988",1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,30.9699161015991,31.2150205470829,0.724460239115939,-0.338326980902221,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,2,0,0,467.946250007,621.168176104946,146.884012807763,-1.04314910226805
"120","F13007","1989",5,1,0,0,0,0,0,0,0,5,1,0,5,1,0,6,1,0,30.6357953998706,31.2150205470829,0.724460239115939,-0.799526483218941,3,1,0,4,2,1,3,1,0,0,0,0,0,0,0,1,1,0,813.582915639,621.168176104946,146.884012807763,1.309977415894
"121","F13007","1990",6,3,0,3,2,0,7,5,2,17,9,0,18,13,3,11,11,4,32.8260636329651,31.2150205470829,0.724460239115939,2.22378399654917,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,367.083750253,621.168176104946,146.884012807763,-1.72983036747834
"122","F13007","1991",0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,0,31.2209715750338,31.2150205470829,0.724460239115939,0.00821443003997336,1,0,0,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,685.840624631,621.168176104946,146.884012807763,0.44029603555763
"123","F13007","1992",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30.2580678156321,31.2150205470829,0.724460239115939,-1.32091822267374,0,0,0,3,2,0,2,0,0,0,0,0,1,0,0,1,1,0,542.51312475,621.168176104946,146.884012807763,-0.535490894151205
"124","F13007","1993",0,0,0,5,3,0,8,3,0,4,1,0,1,0,0,3,0,0,31.8611091450937,31.2150205470829,0.724460239115939,0.891820645394146,0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,1,1,0,502.526250388,621.168176104946,146.884012807763,-0.807725248303373
"125","F13007","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.5455752999886,31.2150205470829,0.724460239115939,-2.30439871915053,1,0,0,2,1,0,2,2,2,2,1,1,3,0,0,2,2,2,978.084582817,621.168176104946,146.884012807763,2.42992004296053
"126","F13007","1995",7,1,0,0,0,0,2,0,0,6,5,1,0,0,0,1,0,0,31.3839050274396,31.2150205470829,0.724460239115939,0.233117666419952,0,0,0,3,2,2,1,0,0,2,1,0,0,0,0,1,1,0,611.641249398,621.168176104946,146.884012807763,-0.0648602017662362
"127","F13007","1996",9,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30.7249740593243,31.2150205470829,0.724460239115939,-0.676429790483123,1,1,0,0,0,0,1,0,0,3,1,0,2,1,0,1,1,0,631.319374621,621.168176104946,146.884012807763,0.0691103022174347
"128","F13007","1997",0,0,0,0,0,0,1,0,0,1,0,0,11,6,1,1,0,0,30.0829870925433,31.2150205470829,0.724460239115939,-1.56258879841489,2,0,0,0,0,0,0,0,0,1,1,0,3,2,0,3,2,0,636.275416066,621.168176104946,146.884012807763,0.102851492631986
"129","F13007","1998",10,3,0,17,12,4,7,4,0,5,2,0,1,1,0,0,0,0,32.0850854744946,31.2150205470829,0.724460239115939,1.20098368472705,0,0,0,1,1,0,2,2,0,0,0,0,4,3,2,0,0,0,747.255416279,621.168176104946,146.884012807763,0.858413640557827
"130","F13007","1999",0,0,0,0,0,0,1,0,0,8,6,0,4,3,0,0,0,0,30.9049774855375,31.2150205470829,0.724460239115939,-0.427964220539828,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,497.305833045,621.168176104946,146.884012807763,-0.843266334383533
"131","F13007","2000",9,7,3,3,1,0,9,5,1,5,2,2,0,0,0,1,1,0,31.8730391898881,31.2150205470829,0.724460239115939,0.9082881396061,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,442.318541659,621.168176104946,146.884012807763,-1.2176249206918
"132","F13007","2001",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7862511385178,31.2150205470829,0.724460239115939,-0.591846709335332,1,1,0,2,1,0,1,1,0,2,2,0,1,1,0,0,0,0,593.902499853,621.168176104946,146.884012807763,-0.185627256028404
"133","F13007","2002",4,2,0,2,1,0,4,2,0,0,0,0,7,4,1,6,2,1,31.4211938359599,31.2150205470829,0.724460239115939,0.284588825921811,0,0,0,2,0,0,6,3,0,2,1,0,1,1,1,2,0,0,914.205834029,621.168176104946,146.884012807763,1.99502758892877
"134","F13007","2003",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5446480864632,31.2150205470829,0.724460239115939,-0.925340583822432,1,1,1,3,1,1,4,3,0,5,4,0,1,0,0,1,0,0,845.771250538,621.168176104946,146.884012807763,1.52911858914835
"135","F13007","2004",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.8403398815704,31.2150205470829,0.724460239115939,-0.51718596174396,1,1,1,4,1,0,2,1,1,1,1,0,3,3,2,1,0,0,803.778125365,621.168176104946,146.884012807763,1.24322549315866
"136","F13007","2005",1,0,0,0,0,0,0,0,0,2,0,0,7,6,0,8,4,1,31.2074560689321,31.2150205470829,0.724460239115939,-0.0104415366673098,2,1,1,4,1,0,3,1,1,3,0,0,0,0,0,0,0,0,717.733333019,621.168176104946,146.884012807763,0.657424556070888
"137","F13007","2006",8,4,1,8,3,0,5,1,0,1,0,0,1,0,0,6,1,0,31.6326765042284,31.2150205470829,0.724460239115939,0.576506389992102,3,2,0,1,0,0,1,0,0,3,2,1,1,0,0,2,0,0,605.762708386,621.168176104946,146.884012807763,-0.104881854903489
"138","F13007","2007",0,0,0,3,1,0,1,0,0,16,10,5,1,0,0,2,1,0,32.3085801620846,31.2150205470829,0.724460239115939,1.50948189556436,0,0,0,0,0,0,1,1,0,4,3,0,0,0,0,2,1,0,524.852707868,621.168176104946,146.884012807763,-0.655724652369081
"139","F13007","2008",0,0,0,5,3,0,2,1,0,1,1,0,0,0,0,1,1,0,31.2124660254821,31.2150205470829,0.724460239115939,-0.0035261032461154,1,0,0,0,0,0,1,0,0,5,3,2,0,0,0,2,2,1,707.624583059,621.168176104946,146.884012807763,0.588603247565176
"140","F13007","2009",0,0,0,10,4,0,2,1,0,0,0,0,0,0,0,4,4,0,30.764875565966,31.2150205470829,0.724460239115939,-0.621352224472973,2,0,0,0,0,0,2,0,0,3,2,0,1,1,0,0,0,0,640.152500059,621.168176104946,146.884012807763,0.129247040512844
"141","F13007","2010",2,1,0,4,2,0,9,5,1,4,3,1,14,7,3,3,0,0,32.4200519776863,31.2150205470829,0.724460239115939,1.66335067894669,1,1,1,2,1,0,0,0,0,2,2,0,1,1,0,0,0,0,553.957083258,621.168176104946,146.884012807763,-0.457579361852741
"142","F13007","2011",13,12,3,16,7,5,0,0,0,10,5,0,3,0,0,1,0,0,31.8719042038572,31.2150205470829,0.724460239115939,0.906721475254339,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,431.72854206,621.168176104946,146.884012807763,-1.28972262143245
"143","F13007","2012",5,2,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,30.7287093459264,31.2150205470829,0.724460239115939,-0.671273832432707,1,0,0,2,0,0,1,1,0,2,1,0,2,0,0,0,0,0,583.278958256,621.168176104946,146.884012807763,-0.257953313806412
"144","F13007","2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.9904402122981,31.2150205470829,0.724460239115939,-1.69033477431296,0,0,0,3,2,0,2,2,0,6,5,2,0,0,0,0,0,0,860.394790884,621.168176104946,146.884012807763,1.6286770098809
"145","F13007","2014",3,0,0,0,0,0,0,0,0,6,2,0,4,3,0,4,2,0,31.1661632698083,31.2150205470829,0.724460239115939,-0.0674395565644488,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,556.166040797,621.168176104946,146.884012807763,-0.442540573786057
"146","F13007","2015",1,0,0,3,1,0,3,0,0,0,0,0,1,0,0,1,0,0,31.1683198593665,31.2150205470829,0.724460239115939,-0.0644627340395994,0,0,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,586.376542564,621.168176104946,146.884012807763,-0.236864672171505
"147","F13007","2016",1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,5,1,0,31.9070893413779,31.2150205470829,0.724460239115939,0.955288857728788,1,1,0,2,2,1,1,1,0,2,1,0,1,0,0,0,0,0,533.781665982,621.168176104946,146.884012807763,-0.594935476315688
"148","F13007","2017",2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7,4,0,30.5911582785024,31.2150205470829,0.724460239115939,-0.861140798205518,3,2,0,1,0,0,2,1,0,2,0,0,3,1,0,0,0,0,682.795770671,621.168176104946,146.884012807763,0.419566387028862
"149","F13009","1981",4,1,0,9,3,0,7,2,0,0,0,0,0,0,0,4,4,3,30.2143721393917,30.3666228270314,0.913155038140755,-0.166730381239161,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,502.832499745,559.007704766487,138.463992523867,-0.405702623458612
"150","F13009","1982",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,30.3420271598774,30.3666228270314,0.913155038140755,-0.0269348206236576,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,534.053750397,559.007704766487,138.463992523867,-0.180219809602739
"151","F13009","1983",0,0,0,0,0,0,8,3,0,10,6,2,6,1,0,3,2,0,30.6802104602689,30.3666228270314,0.913155038140755,0.343411162551389,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,360.28750014,559.007704766487,138.463992523867,-1.43517604110854
"152","F13009","1984",0,0,0,1,0,0,0,0,0,0,0,0,9,6,1,14,12,1,30.7281142646852,30.3666228270314,0.913155038140755,0.39587082429052,2,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,473.036249907,559.007704766487,138.463992523867,-0.620893947173071
"153","F13009","1985",1,0,0,6,6,3,0,0,0,0,0,0,5,2,0,4,0,0,29.9736706510834,30.3666228270314,0.913155038140755,-0.430323613773218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,478.636999742,559.007704766487,138.463992523867,-0.580444804165479
"154","F13009","1986",5,3,0,7,3,0,16,12,6,4,3,0,3,0,0,6,6,5,31.299043346488,30.3666228270314,0.913155038140755,1.02109771124416,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,1,0,0,518.391500331,559.007704766487,138.463992523867,-0.293334055267007
"155","F13009","1987",2,0,0,0,0,0,2,1,0,6,3,0,0,0,0,0,0,0,30.6556369496428,30.3666228270314,0.913155038140755,0.316500605636409,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,350.079250153,559.007704766487,138.463992523867,-1.50890098432972
"156","F13009","1988",1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,29.4288721273775,30.3666228270314,0.913155038140755,-1.02693481444642,1,0,0,1,0,0,2,0,0,1,1,0,3,1,0,0,0,0,544.518999902,559.007704766487,138.463992523867,-0.104638791648226
"157","F13009","1989",2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,28.9386627776467,30.3666228270314,0.913155038140755,-1.56376517649407,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,1,0,728.356750717,559.007704766487,138.463992523867,1.22305476581807
"158","F13009","1990",2,1,0,6,4,1,9,7,2,3,2,0,9,4,2,8,6,0,31.4119607330664,30.3666228270314,0.913155038140755,1.14475402573856,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,2,0,481.870499793,559.007704766487,138.463992523867,-0.557092162138762
"159","F13009","1991",2,1,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,29.9148536645848,30.3666228270314,0.913155038140755,-0.494734348031859,1,1,0,2,1,0,3,3,0,2,2,1,0,0,0,0,0,0,579.532250357,559.007704766487,138.463992523867,0.148230202064812
"160","F13009","1992",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6144081636615,30.3666228270314,0.913155038140755,-1.91885779542698,0,0,0,1,1,0,0,0,0,3,3,1,1,0,0,2,1,0,685.530250268,559.007704766487,138.463992523867,0.913757744488731
"161","F13009","1993",0,0,0,4,4,0,22,14,2,6,1,0,5,2,0,7,1,0,31.4873593800742,30.3666228270314,0.913155038140755,1.22732340756144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,415.761249904,559.007704766487,138.463992523867,-1.03453939361018
"162","F13009","1994",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6415493236936,30.3666228270314,0.913155038140755,-1.88913539463152,0,0,0,6,3,0,4,4,2,2,1,1,0,0,0,2,2,1,948.698248536,559.007704766487,138.463992523867,2.81438182350796
"163","F13009","1995",7,4,1,1,0,0,4,2,0,7,5,4,0,0,0,0,0,0,30.442630841421,30.3666228270314,0.913155038140755,0.0832367026572472,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,1,1,1,599.264750366,559.007704766487,138.463992523867,0.290740176313884
"164","F13009","1996",12,8,2,2,1,0,2,0,0,0,0,0,4,1,0,2,0,0,30.031636675674,30.3666228270314,0.913155038140755,-0.366844771550986,1,1,0,1,0,0,1,1,1,1,1,0,2,0,0,2,2,0,529.150250284,559.007704766487,138.463992523867,-0.215633349423605
"165","F13009","1997",0,0,0,0,0,0,2,2,0,3,0,0,10,5,2,2,1,0,29.5223831505879,30.3666228270314,0.913155038140755,-0.924530491735966,1,0,0,2,1,0,2,2,0,0,0,0,2,1,1,1,0,0,537.503000618,559.007704766487,138.463992523867,-0.155308999520433
"166","F13009","1998",8,6,1,16,14,5,5,3,0,5,5,0,6,3,1,2,0,0,32.0773775642333,30.3666228270314,0.913155038140755,1.87345485240396,0,0,0,0,0,0,1,1,0,1,0,0,3,1,1,0,0,0,513.923500392,559.007704766487,138.463992523867,-0.325602371798685
"167","F13009","1999",3,0,0,0,0,0,3,1,0,17,11,3,7,7,2,1,0,0,30.6008747305559,30.3666228270314,0.913155038140755,0.256530264566578,0,0,0,2,1,0,2,1,0,0,0,0,1,1,0,1,1,0,538.072250107,559.007704766487,138.463992523867,-0.151197826076536
"168","F13009","2000",8,4,1,4,1,0,10,3,0,3,2,1,0,0,0,0,0,0,31.0546622440867,30.3666228270314,0.913155038140755,0.753474917530127,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,373.718500655,559.007704766487,138.463992523867,-1.33817608992856
"169","F13009","2001",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5764020280994,30.3666228270314,0.913155038140755,-0.865374187214635,1,1,0,2,1,1,3,3,0,0,0,0,1,0,0,0,0,0,529.56750017,559.007704766487,138.463992523867,-0.212619931433884
"170","F13009","2002",0,0,0,3,1,0,3,1,0,3,2,0,2,2,1,6,2,0,30.3205557203811,30.3666228270314,0.913155038140755,-0.0504482861355511,2,1,0,0,0,0,2,0,0,2,1,0,2,2,0,1,1,0,670.216750136,559.007704766487,138.463992523867,0.803162203706817
"171","F13009","2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2285599201918,30.3666228270314,0.913155038140755,-1.24629757194,6,2,0,3,2,0,3,2,1,2,0,0,1,0,0,0,0,0,740.702749301,559.007704766487,138.463992523867,1.31221873082415
"172","F13009","2004",11,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,30.1865874997948,30.3666228270314,0.913155038140755,-0.197157459266906,0,0,0,3,1,0,0,0,0,1,1,0,4,2,2,1,0,0,772.222250135,559.007704766487,138.463992523867,1.53985553559537
"173","F13009","2005",0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,0,29.7996339518091,30.3666228270314,0.913155038140755,-0.620911949822546,1,0,0,2,0,0,2,2,1,3,0,0,0,0,0,1,0,0,605.467750875,559.007704766487,138.463992523867,0.335538830432793
"174","F13009","2006",10,7,3,6,4,1,3,0,0,4,1,0,0,0,0,5,2,0,30.7018497355606,30.3666228270314,0.913155038140755,0.367108425762854,0,0,0,2,2,1,3,2,0,2,2,0,1,0,0,1,0,0,499.638000016,559.007704766487,138.463992523867,-0.428773601485259
"175","F13009","2007",0,0,0,2,0,0,0,0,0,14,10,2,0,0,0,4,1,0,31.021777588129,30.3666228270314,0.913155038140755,0.717462789705046,0,0,0,2,1,1,2,0,0,2,1,0,1,0,0,0,0,0,493.790500125,559.007704766487,138.463992523867,-0.471004796645922
"176","F13009","2008",0,0,0,3,0,0,1,1,0,3,1,0,1,0,0,1,1,0,30.2081432210362,30.3666228270314,0.913155038140755,-0.173551696454288,2,1,0,1,0,0,2,0,0,3,2,0,1,0,0,2,1,0,491.60200033,559.007704766487,138.463992523867,-0.486810348364523
"177","F13009","2009",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.5365054492069,30.3666228270314,0.913155038140755,-0.909065101929022,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,2,1,0,742.921500298,559.007704766487,138.463992523867,1.32824275957384
"178","F13009","2010",2,0,0,3,1,0,7,2,0,1,0,0,14,7,1,3,0,0,31.7704209273276,30.3666228270314,0.913155038140755,1.53730532238477,2,1,1,4,3,1,2,1,0,3,1,0,1,1,0,0,0,0,699.943999799,559.007704766487,138.463992523867,1.01785520165627
"179","F13009","2011",12,10,3,16,7,0,2,1,0,18,6,0,7,4,2,1,0,0,31.971291035932,30.3666228270314,0.913155038140755,1.75727904011557,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,379.837500433,559.007704766487,138.463992523867,-1.29398409700343
"180","F13009","2012",8,3,1,2,2,1,6,2,2,1,0,0,1,0,0,1,0,0,30.9482400887686,30.3666228270314,0.913155038140755,0.636931558655673,1,0,0,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,482.920499413,559.007704766487,138.463992523867,-0.5495089659528
"181","F13009","2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,29.2597330305887,30.3666228270314,0.913155038140755,-1.2121597650015,3,3,1,3,1,0,5,2,1,4,1,1,0,0,0,0,0,0,824.562750165,559.007704766487,138.463992523867,1.91786355830191
"182","F13009","2014",2,0,0,0,0,0,0,0,0,3,0,0,3,3,0,8,5,1,30.3747010977372,30.3666228270314,0.913155038140755,0.00884654890836319,1,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,544.808999772,559.007704766487,138.463992523867,-0.102544385263476
